applicant_id,age,education_level,gig_platforms,num_platforms,work_experience,monthly_income,seasonal_variation,income_volatility,savings_balance,debt_to_income_ratio,credit_score,existing_loans,loan_amount_requested,transaction_frequency,avg_monthly_expenses,credit_card_utilization,subscription_services,financial_emergencies_last_year,inflation_rate,reason_for_loan,platform_ratings,customer_feedback_score,work_consistency,penalties,alternative_income_source,loan_coapplicant,location,urban_rural,avg_platform_tenure,family_dependents,cost_of_living_index,loan_approved
3799,44,Postgraduate,"Rapido, Dunzo",2,13.0,19546.0,1.1,4873,23564.0,0.19551002299560932,,0,28646,32,13883.0,38,3,4,4.15,Vehicle Purchase,Rapido:4.6; Dunzo:4.5,86.9,2,1,Yes,No,Delhi,Rural,24.0,0.0,1.25,0
3830,30,Graduate,Ola,1,9.0,32338.0,0.9500000000000001,5875,91218.0,0.25743196805731405,615.0,0,114417,82,47025.0,73,0,1,6.4,Education,Ola:4.3,84.0,2,0,No,No,West Bengal,Rural,17.0,1.0,0.9,0
234,46,Graduate,"Rapido, Uber, Fiverr",3,2.0,51414.0,1.25,13083,125596.0,0.2044276790716104,792.0,2,38457,61,13466.0,50,3,0,3.34,Medical Emergency,Rapido:4.5; Uber:3.1; Fiverr:3.4,76.4,1,1,No,Yes,Uttar Pradesh,,42.666666666666664,3.0,0.95,0
2314,55,,"Amazon Flex, Rapido",2,7.0,,1.35,723,39274.0,0.23672658801942095,399.0,0,30637,39,65563.0,75,0,2,5.71,Home Renovation,Amazon Flex:4.9; Rapido:3.6,85.4,6,0,No,No,Karnataka,Rural,39.5,1.0,1.1,0
2634,43,Postgraduate,"Dunzo, UrbanClap",2,4.0,,1.05,4128,24718.0,0.2566070500349581,538.0,0,36073,55,22595.0,15,0,3,4.46,Other,Dunzo:3.9; UrbanClap:4.4,85.9,4,0,No,No,Gujarat,Urban,30.5,0.0,1.0,0
4371,49,Postgraduate,"Amazon Flex, Upwork",2,4.0,41387.0,1.25,9980,53141.0,0.27652131200180796,722.0,1,182599,73,12723.0,56,0,1,4.56,Other,Amazon Flex:4.3; Upwork:3.4,74.3,7,0,Yes,No,Delhi,Rural,37.0,1.0,1.25,1
3942,52,High School,Rapido,1,6.0,41338.0,1.1,4003,71173.0,0.23870895833259256,672.0,0,47888,48,67549.0,76,1,1,5.39,Debt Consolidation,Rapido:3.8,78.4,4,0,No,No,Bihar,Rural,31.0,2.0,0.85,0
1024,54,,"Ola, UrbanClap",2,8.0,,1.4,11822,106440.0,0.2116721839147211,900.0,1,208899,91,40780.0,85,4,4,7.0,Debt Consolidation,Ola:4.9; UrbanClap:4.7,99.9,7,0,No,Yes,Bihar,Rural,31.0,1.0,0.85,1
2253,58,High School,"Zomato, Rapido",2,,,0.8,2529,50989.0,0.16929612196564892,574.0,0,98451,14,43588.0,12,2,3,6.76,Education,Zomato:4.8; Rapido:3.1,83.5,6,0,Yes,No,Maharashtra,Rural,36.0,5.0,1.15,0
1623,46,Graduate,Ola,1,4.0,20400.0,1.0,2463,57938.0,0.25135825855280824,506.0,1,20607,32,55112.0,27,0,1,6.56,Business Expansion,Ola:3.6,72.2,4,1,Yes,No,Gujarat,Rural,41.0,2.0,1.0,0
3397,25,Graduate,"UrbanClap, Fiverr",2,8.0,74521.0,1.3,18742,150540.0,0.2887688272784042,900.0,2,31186,53,59722.0,30,4,1,4.76,Vehicle Purchase,UrbanClap:3.3; Fiverr:4.6,80.9,4,0,No,No,Uttar Pradesh,Rural,39.5,0.0,0.95,1
2466,25,Postgraduate,"Zomato, Dunzo, Fiverr",3,6.0,65128.0,1.45,4666,181337.0,0.28607861393024164,,0,42432,59,8097.0,43,4,1,6.55,Medical Emergency,Zomato:3.8; Dunzo:4.1; Fiverr:4.3,77.8,3,0,Yes,No,Maharashtra,Rural,12.666666666666666,1.0,1.15,1
2152,45,Graduate,"Ola, Fiverr",2,13.0,45168.0,1.4,2570,77785.0,0.17693013445682496,753.0,0,77423,91,29742.0,24,4,1,5.28,Vehicle Purchase,Ola:3.0; Fiverr:4.0,67.0,6,3,No,No,Delhi,Urban,23.0,1.0,1.25,0
1242,50,Graduate,"Fiverr, Uber",2,4.0,19187.0,1.45,3339,43990.0,0.42277762251788736,456.0,3,21575,77,27317.0,27,4,1,3.16,Debt Consolidation,Fiverr:4.9; Uber:5.0,97.2,7,0,No,No,Maharashtra,Urban,32.0,2.0,1.15,0
847,22,High School,Zomato,1,13.0,20007.0,1.25,1220,30444.0,0.15474454061648282,478.0,0,46410,83,37415.0,48,0,1,3.29,Education,Zomato:4.3,87.8,4,0,No,No,Delhi,Rural,52.0,1.0,1.25,0
279,56,High School,Ola,1,11.0,41632.0,1.0,6241,124873.0,0.3233285231944764,725.0,1,256069,43,21453.0,18,3,3,3.31,Vehicle Purchase,Ola:4.6,96.1,2,2,Yes,No,Maharashtra,Rural,17.0,0.0,1.15,0
4969,40,Graduate,Zomato,1,8.0,43629.0,1.5,11044,54853.0,0.22639485383042296,721.0,0,46190,39,30153.0,25,3,3,6.2,Medical Emergency,Zomato:4.5,85.1,7,1,No,No,Delhi,Rural,48.0,1.0,1.25,1
1580,50,Graduate,Fiverr,1,10.0,69183.0,1.4,20344,108422.0,0.2940414634720743,,1,46163,38,22579.0,24,0,4,6.79,Debt Consolidation,Fiverr:3.9,77.0,2,0,No,No,Karnataka,Rural,16.0,2.0,1.1,0
1716,40,High School,Rapido,1,,,1.5,3251,62628.0,0.26093695929061045,,0,134373,29,13011.0,25,4,2,3.87,Business Expansion,Rapido:3.1,58.1,6,0,No,No,Karnataka,Urban,39.0,2.0,1.1,0
2894,34,Graduate,Upwork,1,14.0,19527.0,0.9,3122,30274.0,0.2464535874220671,475.0,0,107224,15,8230.0,12,3,3,3.3,Home Renovation,Upwork:3.0,57.9,7,0,No,Yes,Tamil Nadu,Urban,21.0,3.0,1.05,0
366,33,Graduate,"Dunzo, Fiverr",2,3.0,13766.0,0.8500000000000001,3296,23955.0,0.19063504287435293,439.0,1,32484,84,50801.0,25,0,3,4.93,Home Renovation,Dunzo:4.2; Fiverr:4.1,82.9,3,2,Yes,No,Bihar,Rural,45.0,2.0,0.85,0
2759,49,Graduate,Swiggy,1,13.0,44148.0,1.05,9148,86573.0,0.13314987224552086,,1,33713,85,,69,1,4,5.85,Medical Emergency,Swiggy:3.4,68.3,1,0,Yes,No,Delhi,Rural,15.0,1.0,1.25,0
3107,48,Graduate,"UrbanClap, Upwork",2,,24285.0,0.8,4672,66256.0,0.11688487685379996,529.0,0,30639,48,13490.0,27,2,0,7.47,Business Expansion,UrbanClap:4.2; Upwork:3.3,76.4,2,0,No,No,Karnataka,Rural,35.5,2.0,1.1,0
3188,34,Graduate,Fiverr,1,,50064.0,1.1,3171,104084.0,0.10611822556927471,803.0,0,16530,74,42727.0,62,4,3,7.52,Home Renovation,Fiverr:3.1,61.2,6,1,No,No,Karnataka,Rural,59.0,1.0,1.1,0
1613,57,Postgraduate,"Dunzo, Fiverr",2,12.0,38176.0,1.15,7347,112954.0,0.2103067623778667,693.0,1,35519,14,13928.0,31,4,3,6.32,Home Renovation,Dunzo:3.6; Fiverr:4.6,79.8,4,0,No,No,Maharashtra,Urban,42.0,0.0,1.15,0
4246,34,High School,Uber,1,14.0,50618.0,1.35,13515,134205.0,0.2335127995243614,795.0,0,35056,95,7843.0,20,2,1,4.02,Home Renovation,Uber:3.9,78.1,6,0,No,No,Delhi,Rural,47.0,1.0,1.25,1
2398,41,High School,Swiggy,1,6.0,40894.0,1.3,2927,72266.0,0.2443564430072501,705.0,0,368337,69,44394.0,44,0,2,4.52,Home Renovation,Swiggy:4.1,77.5,6,0,No,No,Tamil Nadu,Rural,33.0,0.0,1.05,0
1025,44,Graduate,UrbanClap,1,6.0,37577.0,1.15,8759,65505.0,0.15219869264274744,686.0,1,26867,73,,84,1,2,6.11,Debt Consolidation,UrbanClap:3.4,69.8,5,0,No,No,Delhi,Rural,37.0,3.0,1.25,0
357,55,High School,Fiverr,1,8.0,,1.0,4942,58257.0,0.3099836317138836,,1,46288,56,34251.0,56,1,4,5.42,Debt Consolidation,Fiverr:3.1,59.6,2,0,Yes,No,Delhi,Urban,26.0,0.0,1.25,0
4005,53,Graduate,"Uber, Amazon Flex",2,10.0,53058.0,1.3,8745,,0.2633476838170382,801.0,0,38526,67,,61,4,2,3.63,Vehicle Purchase,Uber:4.4; Amazon Flex:3.2,78.6,1,0,No,No,Delhi,Urban,46.0,5.0,1.25,0
683,32,Postgraduate,"Rapido, Dunzo",2,11.0,62735.0,1.35,9111,152082.0,0.1618954133839065,900.0,0,474898,69,5735.0,84,2,2,5.93,Debt Consolidation,Rapido:4.8; Dunzo:3.4,82.4,1,0,No,No,Maharashtra,Urban,37.5,,1.15,0
290,24,High School,Zomato,1,6.0,17801.0,1.05,2368,27999.0,0.18522250353905617,470.0,0,27548,40,36503.0,60,4,4,5.19,Other,Zomato:4.9,100.6,5,0,No,No,Uttar Pradesh,Rural,49.0,1.0,0.95,0
794,23,High School,"UrbanClap, Dunzo",2,1.0,74153.0,1.25,16740,,0.14282813218318974,900.0,0,30431,61,7430.0,86,4,0,5.94,Vehicle Purchase,UrbanClap:4.1; Dunzo:3.5,76.2,1,0,No,No,Karnataka,Rural,45.5,1.0,1.1,0
4415,48,Graduate,"Swiggy, Rapido, Upwork",3,,26017.0,1.3,2651,50891.0,0.1854886853014685,566.0,0,392496,53,39273.0,83,2,1,4.69,Debt Consolidation,Swiggy:4.3; Rapido:3.3; Upwork:4.1,75.4,4,0,Yes,Yes,Telangana,Rural,32.333333333333336,2.0,1.07,0
1680,41,High School,"Rapido, Ola",2,5.0,70448.0,1.35,6472,103356.0,0.19754869197530867,900.0,2,34765,73,25878.0,18,1,4,4.67,Debt Consolidation,Rapido:4.6; Ola:3.9,83.8,7,0,No,No,Delhi,Urban,41.5,0.0,1.25,1
3110,57,,"Upwork, Rapido",2,3.0,50040.0,1.15,10096,144490.0,0.2604912208252461,787.0,0,126547,84,61838.0,25,4,4,4.26,Home Renovation,Upwork:4.6; Rapido:4.1,84.6,1,1,No,Yes,Karnataka,Rural,36.0,0.0,1.1,0
1989,51,High School,Swiggy,1,0.0,30200.0,0.8,5616,69260.0,0.14659872110258482,568.0,2,48304,35,33608.0,25,2,3,5.39,Medical Emergency,Swiggy:4.8,93.5,1,0,No,No,Telangana,Rural,5.0,3.0,1.07,0
4392,37,High School,Ola,1,8.0,22568.0,1.15,2308,52239.0,0.18696016981185004,537.0,0,18416,40,42065.0,56,4,0,3.55,Other,Ola:4.7,94.9,3,0,Yes,No,Maharashtra,Rural,26.0,0.0,1.15,0
471,49,Graduate,"Amazon Flex, UrbanClap",2,9.0,,1.15,19156,181251.0,0.2307851623735531,900.0,0,15063,23,18044.0,32,0,1,4.15,Medical Emergency,Amazon Flex:4.0; UrbanClap:4.4,80.3,6,0,No,No,Karnataka,Urban,28.0,1.0,1.1,1
1774,47,Graduate,"Dunzo, Zomato",2,3.0,,0.8500000000000001,6285,74690.0,0.20463065469344904,609.0,0,447185,54,,82,0,1,5.29,Business Expansion,Dunzo:4.8; Zomato:3.4,82.3,3,0,Yes,No,Delhi,Urban,23.5,1.0,1.25,0
4773,42,High School,"Zomato, Rapido",2,11.0,37591.0,1.3,6500,93238.0,0.25640071620041477,658.0,0,28262,36,52391.0,61,1,3,6.37,Business Expansion,Zomato:3.6; Rapido:4.4,82.6,2,0,No,No,Uttar Pradesh,Rural,46.5,5.0,0.95,0
3783,46,Graduate,"Dunzo, Ola",2,7.0,54333.0,1.35,5706,151052.0,0.20624798421216015,878.0,1,49158,22,40587.0,46,1,1,3.48,Business Expansion,Dunzo:3.2; Ola:4.1,70.2,1,0,No,No,Uttar Pradesh,Rural,30.0,0.0,0.95,0
3542,54,Postgraduate,Rapido,1,9.0,36085.0,0.9500000000000001,8143,65371.0,0.1509743722615267,,0,118667,94,52578.0,54,1,3,6.89,Education,Rapido:3.7,72.8,3,0,Yes,Yes,Karnataka,Rural,53.0,2.0,1.1,0
4400,45,Graduate,Swiggy,1,12.0,37070.0,1.0,9599,,0.2998314216388547,631.0,0,43827,36,37666.0,70,3,1,4.39,Debt Consolidation,Swiggy:3.7,77.7,2,0,No,No,Karnataka,Urban,38.0,0.0,1.1,0
3241,46,High School,"UrbanClap, Dunzo",2,5.0,41624.0,1.45,6199,71857.0,0.1352996934043062,768.0,0,12857,51,47461.0,66,4,1,4.61,Vehicle Purchase,UrbanClap:4.4; Dunzo:5.0,96.4,3,1,No,Yes,Tamil Nadu,Urban,39.0,4.0,1.05,1
680,44,Postgraduate,UrbanClap,1,1.0,17969.0,1.4,3954,33959.0,0.2680468134730582,,0,37590,46,,57,0,2,5.4,Vehicle Purchase,UrbanClap:4.6,89.3,5,0,Yes,No,Tamil Nadu,Rural,33.0,1.0,1.05,0
1116,43,High School,"UrbanClap, Upwork",2,10.0,32579.0,1.05,9735,77340.0,0.2219433205326602,646.0,0,14294,27,62871.0,20,2,3,7.63,Education,UrbanClap:4.5; Upwork:4.5,88.0,5,0,Yes,Yes,Delhi,Urban,45.5,0.0,1.25,0
693,50,Graduate,Upwork,1,13.0,33575.0,1.25,8432,91191.0,0.26057327937800157,,1,21656,84,65074.0,30,4,2,6.17,Education,Upwork:4.9,96.3,5,1,No,No,Maharashtra,Rural,46.0,,1.15,0
648,23,,UrbanClap,1,10.0,22312.0,0.8,1723,27305.0,0.21117357353574573,469.0,0,15358,63,49947.0,35,2,2,5.74,Education,UrbanClap:4.8,96.5,4,2,Yes,No,Tamil Nadu,,31.0,0.0,1.05,0
3467,57,Graduate,"Upwork, UrbanClap",2,6.0,17844.0,0.9500000000000001,1646,30183.0,0.18930923041953793,429.0,0,207480,56,67342.0,74,1,2,3.69,Education,Upwork:3.5; UrbanClap:4.5,79.2,4,0,Yes,No,Maharashtra,Rural,37.0,2.0,1.15,0
1286,44,Graduate,Fiverr,1,3.0,19331.0,0.8,4887,56297.0,0.12560989696473615,464.0,0,22119,79,30681.0,84,3,0,3.48,Debt Consolidation,Fiverr:4.8,92.0,7,0,No,No,Delhi,Urban,31.0,1.0,1.25,0
4898,56,Graduate,"Upwork, Dunzo",2,10.0,31986.0,1.35,7041,,0.2507098694175499,623.0,0,35325,25,,36,4,2,5.72,Vehicle Purchase,Upwork:3.1; Dunzo:4.8,83.3,2,0,No,No,Tamil Nadu,Urban,40.0,0.0,1.05,0
2360,58,Graduate,Rapido,1,,25777.0,1.1,2888,33881.0,0.184921575332318,559.0,2,35109,85,18857.0,88,0,4,6.57,Home Renovation,Rapido:3.2,61.4,6,0,No,No,Maharashtra,Rural,40.0,2.0,1.15,0
2063,56,Graduate,Fiverr,1,5.0,28160.0,1.3,6411,58312.0,0.1383958805537485,,0,43290,67,42003.0,48,3,1,6.07,Medical Emergency,Fiverr:4.0,83.2,6,0,No,No,Tamil Nadu,Urban,34.0,1.0,1.05,0
3458,59,High School,"Uber, Fiverr, Upwork",3,13.0,45457.0,0.9,9981,56757.0,0.2627616376913005,773.0,0,41542,36,7990.0,29,2,3,6.72,Other,Uber:3.4; Fiverr:5.0; Upwork:4.0,83.0,7,0,Yes,No,West Bengal,Urban,30.333333333333332,5.0,0.9,1
4261,24,High School,"Dunzo, Upwork",2,6.0,50346.0,1.5,8064,79518.0,0.21455282369441614,828.0,0,20296,73,34992.0,69,2,4,4.55,Education,Dunzo:4.0; Upwork:3.2,75.3,3,0,No,No,Uttar Pradesh,Urban,16.0,1.0,0.95,1
197,41,Graduate,Upwork,1,3.0,43588.0,1.15,10156,116764.0,0.2996072915958148,682.0,0,17918,39,33236.0,59,4,3,3.78,Business Expansion,Upwork:4.2,79.8,7,1,No,No,Maharashtra,Urban,50.0,1.0,1.15,0
4570,36,High School,"Upwork, Fiverr",2,0.0,20739.0,0.8,6019,38298.0,0.18442291874236766,555.0,0,44955,62,11258.0,55,2,2,3.25,Debt Consolidation,Upwork:4.4; Fiverr:3.6,76.4,6,0,No,No,Gujarat,Rural,26.5,2.0,1.0,0
4362,45,Postgraduate,Dunzo,1,8.0,39436.0,1.15,10071,102129.0,0.2615884759434272,646.0,1,32382,99,,85,2,3,7.78,Business Expansion,Dunzo:4.0,77.5,1,2,Yes,No,Delhi,Rural,57.0,0.0,1.25,0
4348,38,Graduate,Upwork,1,1.0,41936.0,1.35,7449,74829.0,0.2048894957041697,730.0,0,15999,14,61301.0,32,2,4,7.73,Other,Upwork:3.6,74.8,2,0,No,No,Maharashtra,Urban,48.0,2.0,1.15,0
4709,27,Graduate,"Dunzo, Amazon Flex",2,6.0,22281.0,0.8500000000000001,6235,42871.0,0.19058615966781295,,0,25447,99,42945.0,45,4,2,7.56,Other,Dunzo:3.9; Amazon Flex:3.7,80.6,2,0,No,No,West Bengal,Rural,19.0,1.0,0.9,0
3340,29,Graduate,"Swiggy, Rapido",2,0.0,28087.0,0.9500000000000001,2743,42309.0,0.12992489605139934,549.0,0,418835,58,43923.0,54,3,0,7.65,Debt Consolidation,Swiggy:3.8; Rapido:4.2,80.8,5,0,No,Yes,Tamil Nadu,Rural,28.5,1.0,1.05,0
1802,43,Graduate,"Dunzo, Rapido, Fiverr",3,9.0,,0.9,8429,85701.0,0.19683765521423296,617.0,0,168158,14,54066.0,52,4,2,3.42,Business Expansion,Dunzo:4.6; Rapido:4.0; Fiverr:3.2,79.7,3,0,No,No,Tamil Nadu,Urban,13.666666666666666,1.0,1.05,0
3045,44,Graduate,"Upwork, Ola",2,9.0,42992.0,1.0,9177,108026.0,0.2131128284100501,697.0,2,48902,24,,58,2,4,6.5,Vehicle Purchase,Upwork:3.3; Ola:4.3,75.0,6,0,Yes,Yes,Tamil Nadu,Rural,35.0,1.0,1.05,1
172,27,Graduate,"UrbanClap, Upwork",2,14.0,48931.0,1.2,7784,103438.0,0.2105411685292365,766.0,0,48105,27,,25,4,2,5.37,Other,UrbanClap:3.2; Upwork:4.4,73.1,6,0,No,No,Bihar,,47.5,1.0,0.85,1
1648,51,Graduate,"Ola, Amazon Flex",2,7.0,42432.0,1.3,3363,,0.22629587707975832,762.0,0,27132,51,34480.0,44,0,4,7.71,Vehicle Purchase,Ola:4.9; Amazon Flex:3.4,80.2,7,0,No,No,Gujarat,Rural,18.5,1.0,1.0,1
2730,35,High School,UrbanClap,1,10.0,38713.0,0.9500000000000001,8875,46455.0,0.264890317349298,690.0,0,477409,58,62781.0,79,0,4,4.8,Education,UrbanClap:4.8,92.0,3,0,No,No,Delhi,Rural,46.0,1.0,1.25,0
2809,36,Graduate,Ola,1,7.0,14351.0,1.0,2136,34192.0,0.1241497068562401,367.0,0,39914,30,61113.0,54,2,1,3.26,Home Renovation,Ola:4.6,91.6,3,0,Yes,Yes,Rajasthan,,58.0,2.0,0.93,0
3597,44,Graduate,UrbanClap,1,9.0,,0.8500000000000001,9657,90742.0,0.1817503251422366,694.0,0,248303,39,48058.0,42,4,2,4.7,Vehicle Purchase,UrbanClap:4.1,79.7,6,0,No,No,Delhi,Rural,53.0,0.0,1.25,0
913,25,Graduate,Swiggy,1,5.0,51551.0,1.45,13977,86689.0,0.15918401802011928,744.0,0,49464,27,34499.0,78,4,1,3.77,Medical Emergency,Swiggy:5.0,104.3,5,0,Yes,No,Maharashtra,Rural,34.0,1.0,1.15,1
4861,37,Graduate,"Fiverr, Swiggy",2,13.0,5225.0,0.9500000000000001,533,9805.0,0.19252019210862342,373.0,0,199203,47,57329.0,38,0,0,5.61,Business Expansion,Fiverr:3.3; Swiggy:3.1,67.7,6,0,No,No,Delhi,Rural,47.0,2.0,1.25,0
2488,32,Postgraduate,Swiggy,1,,25760.0,1.2,6231,45664.0,0.32517998196646614,534.0,1,376665,69,22086.0,82,0,2,6.75,Vehicle Purchase,Swiggy:4.4,87.3,5,2,No,No,Maharashtra,Rural,46.0,1.0,1.15,0
1065,23,Graduate,"Upwork, Rapido",2,11.0,52411.0,1.2,11965,106306.0,0.215537268403445,786.0,0,38217,55,42166.0,67,4,3,6.88,Home Renovation,Upwork:4.4; Rapido:3.2,72.0,5,0,No,No,Gujarat,Urban,29.0,0.0,1.0,1
3901,34,Graduate,Ola,1,4.0,18261.0,0.8,2195,36085.0,0.2800397803822594,468.0,0,20568,64,10227.0,78,0,1,7.52,Home Renovation,Ola:4.5,86.3,6,0,No,No,Gujarat,Rural,40.0,0.0,1.0,0
912,50,Postgraduate,Rapido,1,1.0,32750.0,1.25,8702,63896.0,0.18485345185752242,,0,15380,28,30470.0,37,1,1,3.65,Medical Emergency,Rapido:4.9,101.6,4,0,No,No,Karnataka,Urban,47.0,2.0,1.1,0
2595,29,High School,Fiverr,1,11.0,16539.0,0.8,3729,35972.0,0.27198886079343587,,0,161814,10,20027.0,85,3,3,7.23,Debt Consolidation,Fiverr:4.1,84.5,2,0,No,No,Bihar,Rural,13.0,5.0,0.85,0
4040,56,High School,"Zomato, Fiverr",2,5.0,33537.0,1.3,9819,,0.17585738703884737,671.0,1,26548,57,54942.0,29,0,2,5.83,Vehicle Purchase,Zomato:4.8; Fiverr:4.8,92.7,7,0,No,Yes,Telangana,,37.5,1.0,1.07,1
1491,38,High School,"Upwork, Dunzo",2,0.0,35208.0,1.0,8800,74299.0,0.14375765345914046,,1,36167,83,61285.0,88,4,0,3.35,Business Expansion,Upwork:4.4; Dunzo:4.3,90.2,1,1,Yes,No,Tamil Nadu,Rural,33.5,0.0,1.05,0
3772,24,Graduate,"Amazon Flex, Upwork",2,5.0,54135.0,1.45,12870,,0.13287781408826857,875.0,0,26152,75,42710.0,30,1,1,5.11,Vehicle Purchase,Amazon Flex:4.8; Upwork:4.7,95.3,4,0,No,No,Karnataka,,29.0,0.0,1.1,1
2698,50,Graduate,Fiverr,1,,32705.0,1.15,6058,57540.0,0.21776226311119504,,0,44049,95,,63,0,1,4.4,Medical Emergency,Fiverr:3.6,72.7,4,0,No,No,Gujarat,Urban,10.0,2.0,1.0,0
1218,55,Postgraduate,Rapido,1,,,0.8500000000000001,1259,31448.0,0.23780339367657669,426.0,0,20347,95,25348.0,76,2,0,7.67,Medical Emergency,Rapido:4.5,91.5,1,0,Yes,No,Delhi,Rural,15.0,1.0,1.25,0
559,29,Graduate,"Upwork, Swiggy, Zomato",3,1.0,,1.1,8728,131548.0,0.2946355337435082,844.0,2,38974,81,41601.0,51,1,0,3.98,Education,Upwork:3.8; Swiggy:3.7; Zomato:3.7,72.0,1,0,Yes,No,Bihar,Rural,28.333333333333332,1.0,0.85,0
1183,29,Graduate,UrbanClap,1,14.0,,1.05,8743,85128.0,0.15859923602308315,,0,403033,97,64616.0,28,1,1,4.47,Education,UrbanClap:3.1,63.2,1,0,No,No,Uttar Pradesh,Rural,25.0,1.0,0.95,0
3631,31,High School,"Fiverr, Amazon Flex",2,8.0,33182.0,1.4,8296,72690.0,0.1985024931005297,578.0,0,11289,47,29273.0,70,0,1,4.35,Medical Emergency,Fiverr:4.8; Amazon Flex:3.1,84.0,1,1,No,No,Karnataka,Rural,50.5,1.0,1.1,0
2225,32,High School,Rapido,1,11.0,41952.0,1.35,2747,111506.0,0.15545292048802722,662.0,0,37245,21,16945.0,22,1,1,5.43,Home Renovation,Rapido:3.9,76.8,2,1,Yes,No,Bihar,Urban,27.0,0.0,0.85,0
1139,56,High School,"Upwork, Dunzo",2,7.0,31486.0,1.25,8865,43033.0,0.1720034949099907,604.0,1,13852,38,8847.0,18,3,1,7.41,Vehicle Purchase,Upwork:4.1; Dunzo:4.5,87.6,5,0,No,No,Maharashtra,Rural,20.0,2.0,1.15,0
64,42,Graduate,"Dunzo, UrbanClap",2,3.0,29931.0,1.4,4942,56728.0,0.10269288124626358,633.0,0,132983,62,62069.0,48,3,3,4.17,Debt Consolidation,Dunzo:4.5; UrbanClap:3.9,81.7,7,1,No,No,Gujarat,Rural,38.0,0.0,1.0,0
2151,56,Graduate,Zomato,1,10.0,27070.0,1.4,5329,,0.22806228017833965,572.0,1,20958,44,11475.0,58,3,1,7.29,Business Expansion,Zomato:3.0,58.6,2,0,No,No,Telangana,Rural,15.0,0.0,1.07,0
2431,25,Graduate,Rapido,1,5.0,50272.0,1.35,9882,104095.0,0.38570961927446334,836.0,2,398683,30,56452.0,89,2,3,6.35,Education,Rapido:4.0,80.2,1,0,No,No,Telangana,Urban,23.0,3.0,1.07,0
3233,28,Graduate,Zomato,1,7.0,24301.0,1.1,6021,36641.0,0.28528627298702514,492.0,0,39617,97,7859.0,16,3,2,4.99,Medical Emergency,Zomato:4.2,86.0,7,0,No,No,Delhi,Urban,51.0,2.0,1.25,0
1899,30,Graduate,"Fiverr, Dunzo, UrbanClap",3,13.0,41773.0,1.0,3177,85919.0,0.1361361376278168,686.0,0,409159,20,66362.0,87,4,4,3.08,Other,Fiverr:4.3; Dunzo:3.3; UrbanClap:4.4,77.4,1,0,No,No,Karnataka,Rural,49.333333333333336,2.0,1.1,0
3479,42,Postgraduate,Ola,1,7.0,44191.0,1.2,11253,70413.0,0.28037260222467314,732.0,0,41034,47,34452.0,47,3,2,6.41,Medical Emergency,Ola:3.3,64.0,1,0,No,No,Maharashtra,Rural,16.0,1.0,1.15,0
449,45,Postgraduate,"Upwork, Zomato",2,4.0,62851.0,1.05,18553,90987.0,0.302956034394464,900.0,1,473753,59,37359.0,59,1,4,5.21,Debt Consolidation,Upwork:3.8; Zomato:3.7,79.6,4,0,No,Yes,Telangana,Rural,30.0,1.0,1.07,0
242,37,Graduate,"Uber, Swiggy",2,7.0,31757.0,1.15,2183,43409.0,0.13614908661147723,556.0,0,153397,81,40967.0,10,2,4,7.75,Home Renovation,Uber:4.2; Swiggy:3.9,83.9,3,0,No,Yes,Maharashtra,Rural,38.5,3.0,1.15,0
4199,59,Graduate,Upwork,1,7.0,28833.0,1.15,7301,42790.0,0.23590604829036427,601.0,1,352021,42,30931.0,54,1,0,5.43,Other,Upwork:4.9,100.4,6,0,No,No,Rajasthan,Rural,11.0,3.0,0.93,0
517,40,Graduate,"Zomato, Ola, Amazon Flex",3,11.0,29839.0,1.2,6486,70154.0,0.2240184081504556,602.0,0,11817,44,44886.0,17,4,1,4.72,Education,Zomato:4.7; Ola:3.5; Amazon Flex:4.2,82.3,3,0,No,No,Maharashtra,Rural,46.0,4.0,1.15,0
872,36,Graduate,"Dunzo, Amazon Flex",2,7.0,49124.0,0.9500000000000001,9643,66742.0,0.15731158901720868,,0,452597,91,,24,2,1,7.11,Home Renovation,Dunzo:4.0; Amazon Flex:4.7,85.7,5,0,Yes,No,Tamil Nadu,Rural,47.0,2.0,1.05,0
451,53,High School,Upwork,1,8.0,31843.0,0.8500000000000001,3133,89248.0,0.26717899955599356,584.0,0,44443,85,,40,0,0,3.77,Business Expansion,Upwork:4.7,91.2,3,1,No,Yes,West Bengal,Rural,54.0,1.0,0.9,0
2566,42,Graduate,"Upwork, Dunzo",2,11.0,36213.0,1.4,3559,85038.0,0.28210198185281116,629.0,3,65889,35,28304.0,71,1,0,6.56,Medical Emergency,Upwork:4.2; Dunzo:3.6,79.3,6,0,No,No,Tamil Nadu,Rural,33.0,2.0,1.05,0
1845,29,Graduate,UrbanClap,1,12.0,58571.0,1.25,16320,77113.0,0.45395601658901125,811.0,3,17803,17,30737.0,12,1,2,4.36,Debt Consolidation,UrbanClap:4.8,91.3,5,0,No,No,Bihar,,16.0,1.0,0.85,0
4772,32,High School,Rapido,1,6.0,52852.0,1.4,5632,67470.0,0.2281692465792883,800.0,0,325058,76,,41,3,2,3.41,Education,Rapido:4.6,93.9,7,1,Yes,No,Delhi,Rural,35.0,0.0,1.25,1
337,25,High School,"Uber, Ola",2,4.0,79245.0,1.45,5031,116433.0,0.45528648266778016,900.0,3,73924,77,48022.0,11,1,4,3.33,Home Renovation,Uber:3.6; Ola:3.6,70.3,5,0,No,No,Maharashtra,Rural,27.0,,1.15,0
